count,detect_count,time,response,pixel_w,pixel_h,pure_pixel_w,pure_pixel_h,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,euler_x,euler_y,euler_z,speed_eulerx,speed_eulery,speed_eulerz
93.0,93.0,441.56481194496155,0.05096912384033203,56.82469689216964,55.786931838775956,28.41234844608482,27.893465919387978,0.971830986210116,-0.34057740945517107,3.8623936908572447,-0.014169106680878008,0.0017848004587528998,-0.021026860506220935,5.769214276493789,-4.261207528743701,-1.7813644809277713,29.17405123981279,-29.57060785875364,-3.7610013304415353
94.0,94.0,441.659471988678,0.09502005577087402,57.680264430959824,58.01720375030405,28.840132215479912,29.00860187515201,0.9190611586856459,-0.33568727861898046,3.798607532241745,-0.052769827524470125,0.004890130836190609,-0.06378615861549974,2.85616872094813,-4.500523101902157,-1.7577863886595129,-34.4417156470962,-2.8294919401291203,0.27877008234848644
95.0,95.0,441.6991229057312,0.0390019416809082,56.6458092462924,56.65468699103741,28.3229046231462,28.327343495518704,0.9119801840027218,-0.3349131224534403,3.789460070770319,-0.007080974682924013,0.000774156165540163,-0.009147461471425977,4.443865724819935,-6.638907661834607,-1.7933095373141499,37.03696805984132,-49.88312030112689,-0.828665494044742
96.0,96.0,441.74760007858276,0.048722028732299805,56.72004935012001,56.729274744577054,28.360024675060004,28.364637372288513,0.9085297811960421,-0.33518302917844106,3.792026335199438,-0.003450402806679742,-0.00026990672500076807,0.002566264429118892,3.9123326999439367,-5.300232872281595,-1.736141050122873,-11.230102066630232,28.283199382036955,1.2078420645690975
97.0,97.0,441.801717042923,0.048625946044921875,57.80351974437053,57.293332201910346,28.901759872185266,28.646666100955173,0.9029684242747569,-0.33400069045550873,3.7763918237273537,-0.005561356921285232,0.0011823387229323301,-0.015634511472084167,4.643292394249283,-4.245509840309137,-1.808280882580329,13.360411940628088,19.278127508537818,-1.3185650131851
98.0,98.0,441.8399820327759,0.043144941329956055,57.12100714026178,56.80950106797323,28.56050357013089,28.40475053398663,0.896311069904631,-0.3342748483196636,3.7796878464865693,-0.006657354370125823,-0.0002741578641548559,0.003296022759215589,4.452289811320849,-4.9501608887618636,-1.722353036186349,-4.376787993744835,-16.14694524734873,1.9690203172092033
99.0,99.0,441.918653011322,0.07811594009399414,58.55382132530872,59.324267704153385,29.27691066265436,29.662133852076693,0.8664774324518528,-0.3305726478372107,3.7336944435654904,-0.029833637452778228,0.0037022004824529,-0.045993402921078896,1.876941110571128,-4.497264404033752,-2.122318850273335,-36.75130090552865,6.463021875233259,-5.707679112019423
100.0,100.0,441.99270606040955,0.0727992057800293,57.93341963375656,57.83903248924324,28.96670981687828,28.919516244621605,0.8638474771370995,-0.33092043483430506,3.7364012002961715,-0.002629955314753296,-0.0003477869970943681,0.0027067567306811036,4.217304642363161,-5.487547730795259,-2.123312607763198,44.366186025334926,-18.772764870099966,-0.018838624453174496
101.0,101.0,442.08426904678345,0.09416699409484863,58.6491175344554,59.05850233879016,29.3245587672277,29.52925116939508,0.8489399180613727,-0.3297412583744954,3.721000972677715,-0.014907559075726828,0.0011791764598096388,-0.015400227618456608,2.0857527906921836,-3.039161810393585,-2.00668033413173,-31.812323937128788,36.54091077440327,1.7406771819223934
102.0,102.0,442.14221692085266,0.037091970443725586,58.83407260531908,57.70048090341493,29.41703630265954,28.850240451707464,0.8450502757291631,-0.3293643480320342,3.71776863672716,-0.003889642332209564,0.0003769103424612341,-0.003232335950555054,5.971170421832707,-4.339991971407478,-1.8649471594100926,46.689040160790334,-15.63139857686728,1.7031337464622514
103.0,103.0,442.26116585731506,0.11800289154052734,59.880827387341924,59.909394829063814,29.940413693670962,29.95469741453192,0.8136045604077949,-0.32591223524831237,3.671457565732433,-0.031445715321368195,0.003452112783721817,-0.046311070994726755,3.3795492972008376,-4.100667571047881,-1.9591010230762427,-28.047246245834085,2.590035374277825,-1.0189593587358614
104.0,104.0,442.2746138572693,0.030878067016601562,59.82353772209012,60.11793233135245,29.91176886104506,30.058966165676225,0.7862372481609939,-0.3221078196543416,3.6293522297744505,-0.027367312246801,0.003804415593970767,-0.042105335957982604,3.458393998305082,-5.952733767983152,-1.8285913654824812,1.4629058517373457,-34.363735791442814,2.421511390470255
105.0,105.0,442.35768389701843,0.08584904670715332,59.879830238323166,59.82383479532092,29.939915119161583,29.91191739766046,0.770110704418664,-0.3207004370450132,3.611558509340536,-0.016126543742329913,0.0014073826093283781,-0.017793720433914473,3.2514875018239517,-3.372865156436994,-1.2227852059030664,-3.19497518920265,39.837396821633284,9.354639328586233
106.0,106.0,442.37184596061707,0.01581096649169922,60.05893712779243,60.18207181435204,30.029468563896216,30.091035907176007,0.7554595737021016,-0.318313090089036,3.5837628469317417,-0.014651130716562433,0.0023873469559771987,-0.027795662408794275,3.4167317383442897,-5.085406095890934,-1.2402276439628175,4.634281220507365,-48.02827912297346,-0.48917387282199487
107.0,107.0,442.43168091773987,0.05699896812438965,59.82907170906515,59.57878960931356,29.914535854532573,29.78939480465678,0.7462050696032283,-0.318392745608404,3.582479990065145,-0.009254504098873295,-7.965551936800486e-05,-0.0012828568665965712,4.62091296026783,-6.2609835234565665,-1.5662627456447193,24.152749041622045,-23.579031187376525,-6.5394176942104
108.0,108.0,442.5332040786743,0.10359692573547363,58.624482596141206,63.03508170274657,29.312241298070603,31.51754085137327,0.7363607609815408,-0.31702596678796113,3.568934268708974,-0.009844308621687503,0.0013667788204428932,-0.01354572135617138,6.0803903764149005,28.078544676565173,1.7495768161360785,36.784054300073436,865.4790104824866,83.57102421829168
109.0,109.0,442.6157009601593,0.08317399024963379,60.183618541350825,61.15162259903269,30.091809270675412,30.575811299516346,0.7198176172861909,-0.31536781262593305,3.5491176769399497,-0.016543143695349927,0.0016581541620280804,-0.01981659176902406,1.4642353615495636,-5.112725435395358,-1.3012733095076938,-32.79263282568077,-235.78695479126276,-21.67288742562663
110.0,110.0,442.67404794692993,0.053913116455078125,59.222898859923816,60.145056131023466,29.611449429961908,30.072528065511733,0.7170286002878066,-0.31542805124943624,3.547017760122633,-0.002789016998384297,-6.0238623503183764e-05,-0.0020999168173165828,2.187949368599958,-5.9814542630456184,-0.732706276719121,22.484511859940124,-26.989865386167693,17.664370272462406
111.0,111.0,442.69883394241333,0.02940201759338379,59.06324996817534,63.079031020954915,29.53162498408767,31.539515510477457,0.7096741736186701,-0.31515963816052167,3.5460403861398677,-0.007354426669136438,0.0002684130889145653,-0.0009773739827654282,7.07343192479194,26.212111465356223,1.8038116315986603,83.1387147619031,547.8541060124915,43.165201480621995
